"sc-2e6baa30-0 href","sc-4e537b1-1","sc-a34861b-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/articles/c9x8dj81r73o","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/550c/live/bd206690-3785-11ef-bdc5-41d7421c2adf.jpg.webp","'I fled Afghanistan to achieve my Olympic dream'","The return of the Taliban forced the breaker to pursue her goal in Spain, leaving family and friends behind.","World"
"https://www.bbc.com/news/articles/cx294edw3d1o","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/905b/live/a615d380-54a5-11ef-bd2e-a5cf6a965cf9.jpg.webp","Oxfordshire's Big Picture: Saturday's image of the county","Showcasing the best images sent to us from around Oxfordshire.","Oxford"
"https://www.bbc.com/sport/olympics/articles/c3gwgd8e9jqo","2 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e589/live/94d73b80-50b9-11ef-b2d2-cdb23d5d7c5b.jpg.webp","GB's Laugher & Harding win synchro 3m bronze","Jack Laugher and Anthony Harding claim a fine bronze for Great Britain in synchronised 3m springboard diving at the Olympic Games in Paris.","Olympic Games"
"https://www.bbc.com/news/articles/c70jjzngk84o","5 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8118/live/e5a34de0-5318-11ef-a63a-6f8b2f72e6ba.jpg.webp","'You won't get that feeling anywhere else'","Great Britain gymnast Jake Jarman says it is hard to believe he is a now an Olympic bronze medallist.","England"
"https://www.bbc.com/sport/olympics/articles/c9r3rder707o","2 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/536c/live/a418da70-5115-11ef-aebc-6de4d31bf5cd.jpg.webp","Shriever eighth after GB team-mate Whyte crashes","Bethany Shriever's Olympic title defence ends in disappointment as she finishes last in BMX racing final in Paris.","Olympic Games"
"https://www.bbc.com/news/articles/ce381j71w19o","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/13b8/live/803c4f30-563b-11ef-b18a-d90ef777e630.jpg.webp","Forecast hot weather prompts safety warning","Temperatures could soar to 32C at the weekend, according to Jersey Met.","Jersey"
"https://www.bbc.com/sport/football/videos/c4gqll7eevwo","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0180/live/c2db0260-5739-11ef-8f0f-0577398c3339.jpg.webp","Man City beat Man Utd on penalties to win Community Shield","Watch highlights as Manchester City beat Manchester United 7-6 on penalties, after a 1-1 draw in normal time, to win the Community Shield at Wembley.",""
"https://www.bbc.com/news/articles/c29dj3lw161o","12 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0b9d/live/b453da70-408f-11ef-b00c-3b5e78b1e0f4.png.webp","'Harrowing' to think of women in Dubai cells - Towey","Tori Towey speaks of her experience in a Dubai police station after returning to Ireland.","Europe"
"https://www.bbc.com/news/articles/cd9dnk34k41o","19 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8ad8/live/5ae5c690-565d-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Workers 'treated like slaves' on Scottish fishing boats","Dozens of workers from around the world may have been trafficked by a family-owned Scottish fishing firm.","South Scotland"
"https://www.bbc.com/sport/olympics/articles/c77lxgl2236o","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/aada/live/3905c5c0-557c-11ef-8f0f-0577398c3339.jpg.webp","Johnson-Thompson makes superb start in heptathlon","Great Britain's Katarina Johnson-Thompson leads the heptathlon after making a superb start in her bid to land the Olympic medal which evades her.","Olympic Games"
"https://www.bbc.com/sport/olympics/videos/c9355e72xqko","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/df27/live/2a939130-5422-11ef-b2d2-cdb23d5d7c5b.jpg.webp","GB win team sprint silver behind dominant Netherlands","Watch as Great Britain's Jack Carlin, Hamish Turnbull and Ed Lowe take silver in the men's team sprint behind a dominant Netherlands at Paris 2024.","Olympic Games"
"https://www.bbc.com/sport/rugby-union/articles/clwy5lyxrqlo","27 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8a74/live/1d1bbf20-4c5a-11ef-8f0f-0577398c3339.jpg.webp","Van der Merwe record as Scotland survive Uruguay scare","Scotland secure their fourth win in a row on foreign soil for the first time since 1927 - but are unconvincing 31-19 winners in Uruguay.","Rugby Union"
"https://www.bbc.com/sport/athletics/videos/c9d11w9gxq7o","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/7119/live/29ff3d40-541e-11ef-8f0f-0577398c3339.jpg.webp","GB's Hudson-Smith wins 400m semi-final","Team GB's Matt Hudson Smith wins his semi-final to reach the men's 400m final at the Paris 2024 Olympics.","Olympic Games"
"https://www.bbc.com/news/articles/cd9dnk34k41o","19 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8ad8/live/5ae5c690-565d-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Workers 'treated like slaves' on Scottish fishing boats","Dozens of workers from around the world may have been trafficked by a family-owned Scottish fishing firm.","South Scotland"
"https://www.bbc.com/sport/golf/videos/crgrql8d402o","10 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4532/live/72a38cb0-3ed2-11ef-9e1c-3b4a473456a6.png.webp","I've never been calmer playing in Scotland - MacIntyre","Robert MacIntyre says he is ""as calm as I've ever been"" playing in his home nation heading into the 2024 Scottish Open.","Golf"
"https://www.bbc.com/future/article/20240808-in-portugal-shepherds-coexist-with-wolves","9 Aug 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0jh5z3f.jpg.webp","'My two favourite animals are sheep and wolves'","Whilst Europe grapples with how to deal with growing wolf populations, this mountainous region of Portugal has coexisted with the predators for centuries.","Future"
"https://www.bbc.com/news/articles/cn9ld1de2xxo","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9167/live/8e84ae90-562a-11ef-b082-713963fa2c72.jpg.webp","Hampshire & Isle of Wight: Saturday's Big Picture","Showcasing the best images sent to us from around Hampshire & Isle of Wight.",""
"https://www.bbc.com/news/articles/cx2xkvw3ne0o","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/aca0/live/96e51b50-56f8-11ef-b2d2-cdb23d5d7c5b.jpg.webp","'I nearly had a breakdown due to stress of shepherding'","Tilly Abbott wants to encourage farmers to look after themselves and open up to others.","Gloucestershire"
"https://www.bbc.com/news/articles/c624r750d4zo","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9b75/live/bde09920-555c-11ef-aecb-49b8ad5d78f7.jpg.webp","Berkshire's Big Picture: Saturday's image of the county","Showcasing the best images sent to us from around Berkshire.","Berkshire"
"https://www.bbc.com/news/articles/cd19px5ng4yo","12 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/78ff/live/9ab99d70-49c7-11ef-93bd-53dd3ccea4f1.jpg.webp","'We’ve probably stopped so many assaults'","Staff on the Night Safe Space Bus tell of their work to support vulnerable women in Leeds.",""
"https://www.bbc.com/sport/olympics/articles/cp4w4g45741o","3 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6627/live/a04cd350-518e-11ef-8f0f-0577398c3339.jpg.webp","GB to face Netherlands after losing last pool game","Great Britain will face reigning Olympic champions the Netherlands in the women's hockey quarter-finals after losing their final pool game at Paris 2024.","Olympic Games"
"https://www.bbc.com/sport/cricket/articles/cwy77rkj73vo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1d51/live/8b57b980-5425-11ef-9750-ef79ad7ed343.jpg.webp","Phoenix dominant as Stokes gets duck on Hundred return","Ben Stokes is bowled for a first-ball duck in his Hundred return as his Northern Superchargers side are convincingly beaten by Birmingham Phoenix.","The Hundred"
"https://www.bbc.com/sport/olympics/articles/cy799nlnp8lo","4 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8c95/live/9432ea70-5254-11ef-b2d2-cdb23d5d7c5b.jpg.webp","GB wait for men's hockey medal goes on after shootout heartbreak","Great Britain's men's wait for a first Olympic medal since 1988 continues after they were beaten in a tense shootout by India in Paris.","Olympic Games"
"https://www.bbc.com/news/articles/clyll7wn88yo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/93aa/live/b8e6fe50-53ef-11ef-9ecc-7fe7ef114852.jpg.webp","Hull man admits role in city centre violence","Andrew Stewart pleaded guilty to a charge of unlawful violence when he appeared before magistrates.","Hull & East Yorkshire"
"https://www.bbc.com/sport/cycling/articles/c3gjgkr31mjo","24 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4bb2/live/320beab0-12bf-11ef-9ff1-31672546ac9e.jpg.webp","Track cycling at the Paris 2024 Olympics","Everything you need to know about track cycling at the Paris 2024 Olympics.","Olympic Games"
"https://www.bbc.com/news/articles/cw8y28zvvvwo","1 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d233/live/a72f5b30-5002-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Witness to Titan sub tragedy tells of fear and false hope","Rory Golden, who was on the Titan sub's support ship when it went missing, recounts the experience.","Science & Environment"
"https://www.bbc.com/sport/golf/articles/cj7dzdzkjzyo","10 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/eeda/live/1fca4430-3eef-11ef-8600-3fd82c44dc8d.jpg.webp","'It was a great day until it wasn’t' - McIlroy reflects on Pinehurst pain","World number two Rory McIlroy is in a positive mood as he looks to put last month's US Open collapse behind him, writes Iain Carter.","Golf"
"https://www.bbc.com/news/articles/c4ng1ygxzddo","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d8d2/live/25e85260-5021-11ef-aebc-6de4d31bf5cd.jpg.webp","Joy and relief as South Africa manages to keep its lights on","After experiencing regular power cuts for 17 years there are signs things are now working properly.","Africa"
"https://www.bbc.com/sport/cycling/articles/cml2kl20zy7o","10 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/abd0/live/5b59cbc0-3ebc-11ef-b8a1-27a1f0efda24.jpg.webp","Tour of Britain Men's race to finish in Suffolk","The 2024 men's Tour of Britain race will start in Kelso, Scotland and finish in Felixstowe, Suffolk over six stages.","Cycling"
"https://www.bbc.com/sport/articles/cw4ynjw03zvo","8 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b9cd/live/fa12d210-3cfb-11ef-a927-e98950a15ce2.jpg.webp","Double champion Rowles among 10-strong Paris team","Two-time Paralympic champion Lauren Rowles is among 10 rowers selected for ParalympicsGB's Paris Games team.","Disability Sport"
"https://www.bbc.com/news/articles/crg5g8jjr36o","2 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8119/live/ab39eb10-50bf-11ef-9dad-073bd3956ad4.jpg.webp","Olympic diver using OnlyFans 'to make ends meet'","Jack Laugher's father says his son's pictures were ""nothing that you couldn't show your grandma"".","England"
"https://www.bbc.com/news/articles/c886zn3101qo","3 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/cbc1/live/86f1b310-50be-11ef-aebc-6de4d31bf5cd.jpg.webp","Proud parents praise sprinter's 'unbelievable' rise","The BBC speaks to the proud parents and ex-coach of rising GB star Louie Hinchliffe from Sheffield.","South Yorkshire"
"https://www.bbc.com/sport/golf/articles/cek9vyg74vko","10 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/13e8/live/3fe9e360-3e3b-11ef-b74c-bb483a802c97.png.webp","McIlroy's return, big names & buckets of rain - Scottish Open preview","Rory McIlroy's return to action after the disappointment of the US Open is the headline act of a star-studded Scottish Open.","Golf"
"https://www.bbc.com/news/articles/c2v0gje7vn8o","1 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/7c16/live/95e58600-3785-11ef-9bca-0db727f63d54.png.webp","Youngsters win gold at Dance World Cup","A group of Guernsey dancers take the top prize in their category with a prison themed routine.","Guernsey"
"https://www.bbc.com/news/articles/c4gx0rkgk9ro","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/35ce/live/93ded4c0-557a-11ef-8983-2f675dccb54a.jpg.webp","Couple launch charity to support bereaved parents","Kristina and Lee Pepper set out to help other parents after the 'avoidable' death of their son.","Kent"
"https://www.bbc.com/future/article/20240806-why-scientists-are-excited-about-italys-volcanoes","8 Aug 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0jgvswh.jpg.webp","How Italy's volcanoes are changing","As volcanic activity continues at Mount Etna, Chris Baraniuk explores why Mount Etna and Mount Stromboli are becoming more lively.","Future"
"https://www.bbc.com/news/articles/c51yn7veq4eo","5 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5ae8/live/210c0740-4feb-11ef-a2b2-651941bfb3ca.jpg.webp","Honeymooners visit Jersey every year for 56 years","Anthony and Pat Davies first visited the island in 1968 and have been returning every year since.","Jersey"
"https://www.bbc.com/news/articles/c1dm4e13grlo","1 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c930/live/a12db340-4f66-11ef-a396-1b4300a00f83.jpg.webp","'People doubted I would walk again'- Olympic rower","The Harrogate rower and her crew-mates are celebrating their win at the Paris Olympics.","England"
"https://www.bbc.com/sport/cricket/articles/cgjvvzw00g3o","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9ba3/live/ecb70e00-53f4-11ef-af6b-01b3d7205492.jpg.webp","Scholfield leads Invincibles past Originals","Paige Scholfield makes an unbeaten 48 as Oval Invincibles secure an important seven-wicket win against Manchester Originals.","The Hundred"
"https://www.bbc.com/sport/cricket/articles/cpdll88lywqo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2b5c/live/f1e61330-540d-11ef-b8c3-f76c0a5f70a8.jpg.webp","Curran stars for Invincibles to eliminate Originals","Sam Curran is the star for Oval Invincibles once again as he leads them to a dramatic three-run win over Manchester Originals at Old Trafford.","The Hundred"
"https://www.bbc.com/news/articles/cwy77vgmjlzo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6665/live/f2801070-53e5-11ef-b2d2-cdb23d5d7c5b.jpg.webp","'There is no law and order. And Hindus are being targeted again'","Hindu properties and shrines have been attacked after ex-PM Sheikh Hasina fled Bangladesh.","Asia"
"https://www.bbc.com/sport/cycling/articles/cw5y16l7zp9o","3 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4d2e/live/159ae800-3938-11ef-bbe0-29f79e992ddd.jpg.webp","'To win Olympic gold I need to beat the best sprinter ever'","Jack Carlin needs to beat ""probably the best of all time"" if he's to win Olympic track cycling gold.","Cycling"
"https://www.bbc.com/news/articles/clywwvkrpexo","5 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ce42/live/c3a42510-5323-11ef-ae5a-23ccdc3ede9f.png.webp","Man charged over Hull riot appears in court","John Honey, 25, has been charged with violent disorder, robbery, burglary and criminal damage.","Hull & East Yorkshire"
"https://www.bbc.com/sport/olympics/articles/cv2gxldk1z2o","2 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5487/live/a9a6b240-504e-11ef-aebc-6de4d31bf5cd.jpg.webp","Biles at brilliant best as curtain comes down on Murray's career","Simone Biles wins her sixth Olympic title, Andy Murray's tennis career ends after doubles defeat and GB win three rowing medals on day six in Paris.","Olympic Games"
"https://www.bbc.com/news/articles/c2dglj6dkr3o","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d672/live/1867a9f0-563f-11ef-b18a-d90ef777e630.jpg.webp","Wild camper feared wind would throw him into tarn","The man has a ""telling off"" from his mum after being guided down the mountain by rescuers.","England"
"https://www.bbc.com/sport/rugby-union/articles/c93pyr792p5o","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b0bc/live/3a555590-558f-11ef-9ae6-47d584e77449.jpg.webp","France Under-18 player 'swept away by a wave'","France U18 player Medhi Narjissi has been ""swept away by a wave"" while swimming off Cape Town in South Africa, says the French Rugby Federation.","Rugby Union"
"https://www.bbc.com/news/articles/cl5ykpkjd33o","1 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8518/live/35e7e200-4fec-11ef-aebc-6de4d31bf5cd.jpg.webp","BMXer says hairstyle helped him get Olympic silver","Kieran Reilly, who sports a mullet and trains in Corby, came second in the men's freestyle.","Northamptonshire"
"https://www.bbc.com/sport/cycling/articles/c3gjgkr31mjo","24 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4bb2/live/320beab0-12bf-11ef-9ff1-31672546ac9e.jpg.webp","Track cycling at the Paris 2024 Olympics","Everything you need to know about track cycling at the Paris 2024 Olympics.","Olympic Games"
"https://www.bbc.com/news/articles/ce311d67wylo","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/3cbf/live/3a572d70-53e6-11ef-a4ba-4dea28b2b6f8.jpg.webp","Hampshire & Isle of Wight: Friday's Big Picture","Showcasing the best images sent to us from around Hampshire & Isle of Wight.","Hampshire & Isle of Wight"
"https://www.bbc.com/news/articles/cx2gn2x5l09o","11 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/71e2/live/4ecfee60-57bd-11ef-aebc-6de4d31bf5cd.jpg.webp","Snoop Dogg among Peaky Blinders fans, reveals creator","Creator Steven Knight told Desert Island Discs the meeting showed him Peaky Blinders is ""universal"".","Culture"
"https://www.bbc.com/sport/cycling/articles/cml2kl20zy7o","10 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/abd0/live/5b59cbc0-3ebc-11ef-b8a1-27a1f0efda24.jpg.webp","Tour of Britain Men's race to finish in Suffolk","The 2024 men's Tour of Britain race will start in Kelso, Scotland and finish in Felixstowe, Suffolk over six stages.","Cycling"
"https://www.bbc.com/sport/football/articles/czjy9ln2gvxo","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a6e9/live/55245ec0-557b-11ef-8983-2f675dccb54a.jpg.webp","How to follow the EFL opening weekend on the BBC","The EFL returns on Friday with the start of the 2024-25 season and BBC Sport will be there to share the drama with you.","Football"
"https://www.bbc.com/news/articles/cp8n7w495zno","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/3c6d/live/b3457980-564d-11ef-98bb-6546a9332f5f.jpg.webp","Town's businesses optimistic despite challenges","One business owner in the coastal town says ""Maryport is an up-and-coming area"".","Cumbria"
"https://www.bbc.com/news/articles/cek953r7kydo","27 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ce1e/live/c97c2890-4bf6-11ef-a94e-736de36f6092.png.webp","'Athletes thrive off the pressure and expectation'","Birchfield Harriers president Katharine Merry hopes Team GB athletes rise to the occasion in Paris.","England"
"https://www.bbc.com/sport/football/articles/c7244x2rlkwo","4 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/86c8/live/60ab3f20-5233-11ef-8f0f-0577398c3339.png.webp","Chelsea linked with Celtic star O'Riley - gossip","Big-spending Premier League club add Celtic midfielder to wanted list as Motherwell seek record fee for teenager...","Football"
"https://www.bbc.com/future/article/20230803-wildfires-the-changing-face-of-the-mediterranean-landscape","13 Aug 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0g4q5pd.jpg.webp","How fire is reshaping the Mediterranean","How is the Mediterranean's vegetation likely to recover and adapt as climate change increases the risk of wildfires?","Future"
"https://www.bbc.com/sport/golf/articles/cw4yn399r98o","9 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0add/live/dbca6ba0-3df6-11ef-a65f-8b9d1b956c00.jpg.webp","Change of plan fires Ferguson to victory and Open","New BMW International Open champion Ewen Ferguson is very glad he reconsidered missing the event for Open qualifying.","Golf"
"https://www.bbc.com/news/articles/clygg0x3p0vo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/514e/live/4d1302e0-532d-11ef-828e-6755e936709b.jpg.webp","Theatre kept 100 students safe during Hull riots","The cast and audience of the performance sheltered in the theatre as a nearby hotel was attacked.","Hull & East Yorkshire"
"https://www.bbc.com/news/articles/c1wex6j30p9o","2 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d3f5/live/80106850-4f58-11ef-856b-f9caa2b4f13f.png.webp","Man cycles 264 miles for 'GPS-drawn' Olympic artwork","Nico Georgiou wants to mark the Olympics and ""look back"" at London's history with the games.","England"
"https://www.bbc.com/sport/football/articles/cgerry21q21o","4 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/72da/live/be0f9810-51dd-11ef-aebc-6de4d31bf5cd.png.webp","Atletico in talks for Man City's Alvarez - Sunday's gossip","Atletico Madrid open talks with Manchester City for Julian Alvarez, Newcastle are hopeful of agreeing deal for Crystal Palace's Marc Guehi, plus more","Football"
"https://www.bbc.com/sport/olympics/articles/cj50l9jz034o","31 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/7c6b/live/65903d10-4f59-11ef-856b-f9caa2b4f13f.jpg.webp","Brazil great Marta goes off in tears after red card","Brazil's all-time leading goalscorer Marta walks off the pitch in tears after being shown a straight red card during their 2-0 defeat by Spain in the Olympic women's football tournament.","Olympic Games"
"https://www.bbc.com/sport/articles/cn499z1z7e8o","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2d96/live/b52e8510-533d-11ef-b2d2-cdb23d5d7c5b.jpg.webp","F1 Q&A: Simulators, sprint races & stop-and-go penalties","Formula 1 is taking its summer break, but our correspondent Andrew Benson is still answering your questions.","Formula 1"
"https://www.bbc.com/news/articles/c84j1r3pxk1o","11 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ee5f/live/e534be80-3f99-11ef-8965-2be400054472.jpg.webp","Tori Towey 'so relieved' to be in Ireland after Dubai ordeal","Tori Towey's flight from Dubai has landed in Dublin, nearly two weeks after her ordeal began.","Europe"
"https://www.bbc.com/news/articles/cv2gxrqnezlo","31 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5d22/live/8b625f50-4f2c-11ef-bfde-5de65e2d0e8c.png.webp","Armagh or Down? Which county can claim Daniel Wiffen?","Daniel Wiffen is from the village of Magheralin that straddles the border between counties Down and Armagh.","Northern Ireland"
"https://www.bbc.com/sport/rugby-league/articles/cd17720jzllo","4 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/452f/live/b5bb0fb0-5263-11ef-be77-0db74d450097.jpg.webp","Leeds & Wigan keep pace with table-topping St Helens","The top three in Women's Super League score emphatic wins as Leeds and Wigan keep pace with leaders St Helens.","Rugby League"
"https://www.bbc.com/news/articles/c36nnrlg3nyo","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6556/live/a8c19880-7c37-11ef-8c1a-df523ba43a9a.png.webp","'She did a really smart thing': Democratic voters like Harris's pick","The BBC spoke to Democratic voters about Kamala Harris's choice of running-mate.","US & Canada"
"https://www.bbc.com/sport/olympics/articles/c51yzd4emp2o","27 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a1cb/live/db7eb7b0-4c0f-11ef-8f0f-0577398c3339.jpg.webp","Peaty through to 100m breaststroke semi-finals in Paris","Great Britain's Adam Peaty wins his 100m breaststroke heat and qualifies for the semi-finals at Paris Olympics.","Olympic Games"
"https://www.bbc.com/sport/golf/articles/c72v7md478eo","9 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e988/live/7175ce40-3e26-11ef-b74c-bb483a802c97.jpg.webp","'Mission to win' - US captain Bradley to visit LIV events","New US captain Keegan Bradley is prepared to travel to LIV Golf events to help select the strongest 12 golfers for the 2025 Ryder Cup.","Golf"
"https://www.bbc.com/news/articles/cz9wwqg7wzlo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0eca/live/cf2f5f30-53e1-11ef-a004-c3bd0942b19a.jpg.webp","County could see 2,000 more homes built a year","The new Labour government wants authorities to permit just over 5,100 new homes across Oxfordshire.","Oxford"
"https://www.bbc.com/sport/videos/cdd700rl0p3o","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e9b6/live/ad7c7cb0-55d0-11ef-aebc-6de4d31bf5cd.jpg.webp","Johnson takes 'spectacular' diving catch - The Hundred plays of the day","Watch the best of the day's play as Southern Brave took on Oval Invincibles in The Hundred.","The Hundred"
"https://www.bbc.com/sport/olympics/articles/c9e9z524m2no","1 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b5d9/live/20c7f430-4ffd-11ef-8f0f-0577398c3339.jpg.webp","Glover wins silver as GB rowers claim three medals","Great Britain's Helen Glover and the women's four have to settle for silver in a thrilling finish to their final at the Paris Olympics.","Olympic Games"
"https://www.bbc.com/news/articles/cyvpp3e7mn4o","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e2ff/live/7e737180-5387-11ef-8197-d5e005afff0f.jpg.webp","Nearly 400 arrested after six days of violence","Unrest continues across parts of the UK including Plymouth, Birmingham and Belfast.","UK"
"https://www.bbc.com/news/articles/cx2n43pn4w4o","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5dad/live/9e2fb920-5643-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Surgeon suspended after sexual harassment ruling","Three alleged victims of James Gilbert were trainees at the Oxford Transplant Centre.","Oxford"
"https://www.bbc.com/news/articles/cyvpp3e7mn4o","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e2ff/live/7e737180-5387-11ef-8197-d5e005afff0f.jpg.webp","Nearly 400 arrested after six days of violence","Unrest continues across parts of the UK including Plymouth, Birmingham and Belfast.","UK"
"https://www.bbc.com/sport/olympics/articles/cnk4427vvd2o","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ff48/live/34be4ce0-535f-11ef-8f0f-0577398c3339.jpg.webp","Boxing's gender row - what's going on and are Russia involved?","As a row over eligibility continues to overshadow boxing at the Olympics, we take a detailed look at the background to the dispute.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/c9e9z524m2no","1 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b5d9/live/20c7f430-4ffd-11ef-8f0f-0577398c3339.jpg.webp","Glover wins silver as GB rowers claim three medals","Great Britain's Helen Glover and the women's four have to settle for silver in a thrilling finish to their final at the Paris Olympics.","Olympic Games"
"https://www.bbc.com/sport/football/articles/cp3d9qrx009o","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/df07/live/8b807950-54f8-11ef-a5fd-917e9ba89738.jpg.webp","Arsenal cruise past Leverkusen; Villa beat Bilbao","Arsenal continue their pre-season preparations with an impressive 4-1 win over German champions Bayer Leverkusen at Emirates Stadium.","Arsenal"
"https://www.bbc.com/travel/article/20240805-californias-little-known-ancient-society","6 Aug 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0jgntw2.jpg.webp","California's little-known ancient society","Tracing their ancestral home to the picture-perfect Channel Islands, the Chumash likely descend from some of the Americas' earliest settlers.","Travel"
"https://www.bbc.com/news/articles/cd9ddg9yn31o","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d843/live/c423b460-54db-11ef-b2cf-3b6ce7b5c585.jpg.webp","Oxfordshire's Big Picture: Thursday's image of the county","Showcasing the best images sent to us from around Oxfordshire.","Oxford"
"https://www.bbc.com/news/articles/cn38rygzlxdo","8 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1fe4/live/5a14cdc0-3cfd-11ef-bdc5-41d7421c2adf.jpg.webp","F1 British Grand Prix at Silverstone in pictures","Four days of motor racing, entertainment and music culminates with the Formula 1 British Grand Prix.","Northamptonshire"
