"sc-2e6baa30-0 href","sc-4e537b1-1","sc-814e9212-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/world-africa-45447888","7 Sep 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/5931/production/_103333822_e4fe6c20-f21b-42e4-bf81-0c17aa6d9c4a.jpg.webp","Top Ethiopian engineer 'took his own life'","Simegnew Bekele's death sparked a huge outcry in July as some suspected that he had been murdered.","Africa"
"https://www.bbc.com/news/world-asia-65241432","11 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/17D38/production/_129329579_gettyimages-1251484164.jpg.webp","Taiwan bear badge punches back after China drills","The badge depicts a Taiwanese black bear punching Winnie the Pooh, who often symbolises Xi Jinping.","Asia"
"https://www.bbc.com/worklife/article/20231126-how-ecovadis-is-holding-global-corporations-accountable","27 Nov 2023","https://ichef.bbci.co.uk/images/ic/480x270/p0hh9p7p.jpg.webp","How EcoVadis holds firms accountable","Valérie Busser-Touchon, chief impact officer of EcoVadis, enters the Executive Lounge to talk about how corporate social responsibility and business goals don't have to be at odds.","Worklife"
"https://www.bbc.com/news/business-68271274","5 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1E7C/production/_132840870_china-gettyimages-2060004753.jpg.webp","China sets ambitious economic target for 2024","The announcement comes as the ruling Communist Party tries to reinvigorate the Chinese economy.","Business"
"https://www.bbc.com/news/business-60473233","23 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/15A58/production/_123346688_petrolpump.jpg.webp","Oil prices surge as Ukraine-Russia tensions climb","Crude oil prices rise on Ukraine crisis, prompting warnings of higher UK petrol prices.","Business"
"https://www.bbc.com/news/business-68271274","5 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1E7C/production/_132840870_china-gettyimages-2060004753.jpg.webp","China sets ambitious economic target for 2024","The announcement comes as the ruling Communist Party tries to reinvigorate the Chinese economy.","Business"
"https://www.bbc.com/news/world-asia-63768538","27 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/1087D/production/_127790776_oppositiontaiwan.jpg.webp","Taiwan's president quits as party leader after vote","President Tsai Ing-wen resigns as head of the governing DPP after its poor showing in local elections.","Asia"
"https://www.bbc.com/news/world-asia-45217936","17 Aug 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/E318/production/_103063185_gettyimages-898372246.jpg.webp","How a coffee in LA sparked a diplomatic row","The welcome given to Taiwan's president at a bakery in LA led to calls in China for a boycott.","Asia"
"https://www.bbc.com/news/world-asia-65160872","6 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/FF76/production/_129289356_gettyimages-1480120632.jpg.webp","China moves warships after US hosts Taiwan's Tsai","A meeting between Taiwan's Tsai Ing-wen and US House speaker Kevin McCarthy has sparked Beijing's ire.","Asia"
"https://www.bbc.com/news/world-europe-58416848","3 Sep 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/885B/production/_120370943_gettyimages-1233447987.jpg.webp","How Europe's relationship with Joe Biden turned sour","In many EU circles, the honeymoon period for Donald Trump's successor may be coming to an end.","Europe"
"https://www.bbc.com/news/world-57476349","15 Jun 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/141CE/production/_118928328_gettyimages-1233452502.jpg.webp","How bad is Nato's climate change problem?","Allied members have agreed to ""significantly reduce greenhouse gas emissions from military activities"".","World"
"https://www.bbc.com/news/world-middle-east-51669423","28 Feb 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/CEF0/production/_111067925_9405fa61-559e-4aa8-bc7f-d1e410cb31e5.jpg.webp","Syria war: Brutal endgame in Idlib risks spilling over","A humanitarian catastrophe in Syria's province is fast becoming a geopolitical one as well.","Middle East"
"https://www.bbc.com/news/world-europe-58416848","3 Sep 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/885B/production/_120370943_gettyimages-1233447987.jpg.webp","How Europe's relationship with Joe Biden turned sour","In many EU circles, the honeymoon period for Donald Trump's successor may be coming to an end.","Europe"
"https://www.bbc.com/news/business-68164030","1 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/11CFF/production/_128495927_shelltanker_getty.jpg.webp","Shell reports lower profits as energy prices cool","The oil giant was expected to report lower profits for last year after record earnings in 2022.","Business"
"https://www.bbc.com/news/world-africa-47754155","29 Mar 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/4671/production/_106233081_genericprotestorinaflaghi053112625afp.jpg.webp","Who could succeed Algeria's ailing president?","BBC Monitoring profiles some possible successors to Algeria's president, including his own brother.","Africa"
"https://www.bbc.com/news/business-67307248","3 Nov 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/10A17/production/_117091186_gettyimages-1228234168.jpg.webp","Maersk cuts 10,000 jobs as shipping demand falls","One of the world's largest export firms reported a huge drop in profits as freight costs have plunged.","Business"
"https://www.bbc.com/news/business-68825118","22 Apr 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/871E/production/_133209543_img_5858-1.png.webp","How Chinese firms are using Mexico as a backdoor to the US","Chinese firms are racing to set up factories in Mexico to bypass US tariffs and sanctions.","Business"
"https://www.bbc.com/news/business-68838063","18 Apr 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9B89/production/_133171893_gettyimages-1238046252.jpg.webp","Biden calls for tripling tariffs on Chinese metals","It is the latest protectionist policy to be embraced by the White House in an election year.","Business"
"https://www.bbc.com/news/business-68812949","15 Apr 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/BAE5/production/_133154874_oiltanker_gettyimages-185097199.jpg.webp","Oil prices dip after Iran attack on Israel","Prices had already risen in expectation of action, with Brent crude near a six-month high last week.","Business"
"https://www.bbc.com/news/world-asia-india-68613351","21 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0C23/production/_132970130_gettyimages-1453601377.jpg.webp","India in undersea race to mine world’s battery metal","The country has applied for two new licences to explore the deep seabed in parts of the Indian Ocean.","India"
"https://www.bbc.com/news/science-environment-59744522","29 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/BA82/production/_122364774_gettyimages-12354187732.jpg.webp","Climate change: Storm clouds gather after COP26","Is the progress made in Glasgow in jeopardy from a rising tide of challenges in the year ahead?",""
"https://www.bbc.com/news/world-us-canada-63908670","9 Dec 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/D069/production/_127935335_griner.jpg.webp","How the Brittney Griner prisoner swap was done","The US and Russia were willing to talk despite worsening relations - but there were limits to the deal.",""
"https://www.bbc.com/news/business-50041839","24 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/18EE/production/_109228360_gettyimages-98544397.jpg.webp","Tensions highlight the importance of global trade","High profile trade rows simply underline the value and importance to us all of global trade.",""
"https://www.bbc.com/news/world-middle-east-50011218","11 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/AB85/production/_109190934_hi057224652.jpg.webp","Iranian tanker 'attacked' off Saudi coast","A foreign ministry spokesman says the vessel was struck twice, suffering some damage.",""
"https://www.bbc.com/news/business-62078999","6 Aug 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/11501/production/_125831907_sari4.jpg.webp","Why Australia will work to build ties with Indonesia",".",""
"https://www.bbc.com/news/world-australia-56840299","22 Apr 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/B09F/production/_118151254_gettyimages-80854298.jpg.webp","Australia provokes China anger over scrapped deals","Beijing described the move to tear up the Belt and Road deals as ""unreasonable and provocative"".","Australia"
"https://www.bbc.com/news/entertainment-arts-45718140","2 Oct 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/5E99/production/_103671242_baillie1.jpg.webp","Baillie Gifford Prize announces shortlist","The six title shortlist is made up of four American and two British authors who are up for the £30,000 prize.","Entertainment & Arts"
"https://www.bbc.com/news/world-asia-china-41924228","9 Nov 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/7D80/production/_98682123_trump_crop_getty.jpg.webp","Trump strikes warmer tone with China","The US president praises China on a visit to Beijing, with no reproaches over North Korea or trade.","China"
"https://www.bbc.com/news/world-asia-17582138","3 Apr 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","N Korea, Burma top Asean agenda","Asean leaders are meeting in Cambodia, with North Korea's planned rocket launch, Burma's by-election and the South China Sea topping the summit agenda.","Asia"
"https://www.bbc.com/news/world-us-canada-66846608","19 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/13134/production/_131123187_gettyimages-1672540531.jpg.webp","Why unity is thin on the ground as UN meets in New York","Many of those gathering in New York will want to prioritise climate change over the war in Europe.","US & Canada"
"https://www.bbc.com/news/election-us-2020-54541907","24 Oct 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/9B41/production/_115054793_thisone.jpg.webp","Win or lose, Trump has already changed the world","From fake news to how other countries see the US - here's a look at the president's global impact.","US Election 2020"
"https://www.bbc.com/news/world-asia-20796038","20 Dec 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Asian press gives Park cautious welcome","Asian papers have cautiously greeted Park Geun-hye's victory in the South Korean presidential election.","Asia"
"https://www.bbc.com/news/world-us-canada-53619287","1 Aug 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/4099/production/_113773561_76e19623-a297-472c-ade1-d958c3c7bf64.jpg.webp","Trump says he will ban TikTok in the US","US security officials fear the Chinese-owned app could be used to collect Americans' personal data.","US & Canada"
"https://www.bbc.com/sport/football/63533589","6 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/17F05/production/_127535089_63535242.jpg.webp","'Human rights are universal' - FAs respond to Fifa","Ten European football associations including England and Wales say ""human rights are universal and apply everywhere"" after Fifa asked nations competing at the Qatar World Cup to ""now focus on the football"".","Football"
"https://www.bbc.com/news/world-64891459","9 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/25C8/production/_128927690_capture.png.webp","What's the French word for bromance?","After years of tense UK-France relations, it's all smiles ahead of a key Paris summit on Friday.","World"
"https://www.bbc.com/news/world-us-canada-52012049","24 Mar 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/E61F/production/_111411985_trump_976getty.jpg.webp","What this crisis reveals about US - and its president","Nations, like individuals, reveal themselves at times of crisis. So what does this global catastrophe tell us?","US & Canada"
"https://www.bbc.com/news/world-asia-china-60242549","3 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/104F1/production/_123110866_gettyimages-1185990656.jpg.webp","What does China want from the Ukraine crisis?","As Xi and Putin prepare to meet, China says it supports Russia's concerns - but doesn't want war.","China"
"https://www.bbc.com/news/blogs-the-papers-65946512","19 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F6CE/production/_130128136_page1.jpg.webp","'Britain's mortgage crisis' and 'guilty party'","Monday's papers focus on a looming interest rate hike to affect homeowners and the latest revelations about Partygate.","The Papers"
"https://www.bbc.com/news/business-13184951","26 Apr 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Gold and silver hit record highs","The prices of gold and silver have hit new record highs, driven up by a weaker US dollar and continuing tensions in the Middle East.","Business"
"https://www.bbc.com/news/world-africa-65784030","2 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/7DEC/production/_129963223_3reuters.jpg.webp","Brics ministers call for rebalancing of global order","The talks attended by Russia in South Africa are clouded by allegations of war crimes in Ukraine.","Africa"
"https://www.bbc.com/news/world-middle-east-50011218","11 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/AB85/production/_109190934_hi057224652.jpg.webp","Iranian tanker 'attacked' off Saudi coast","A foreign ministry spokesman says the vessel was struck twice, suffering some damage.",""
"https://www.bbc.com/news/62803224","7 Sep 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/14AB/production/_126619250_raimondo.jpg.webp","US bars tech firms from building China factories","The plan - for the next for 10 years - comes amid pressure from business to reduce reliance on China.","Companies"
"https://www.bbc.com/news/technology-55321643","16 Dec 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/AAF9/production/_116096734_1038b35c-72f3-4936-898d-f9eb34727d9f.jpg.webp","SolarWinds: Why the Sunburst hack matters","The hack of thousands of high-profile organisations, including the US government, could have major consequences.","Technology"
"https://www.bbc.com/news/world-middle-east-57530123","29 Jun 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/9210/production/_119129373_gettyimages-143769640.jpg.webp","Landmark Israel UAE trip signals deepening ties","Yair Lapid is the first Israeli minister to visit the Gulf state since they normalised relations.","Middle East"
"https://www.bbc.com/news/world-asia-china-64673926","19 Feb 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/E6ED/production/_128671195_p0f13qp2.jpg.webp","Tense US-China meeting deepens balloon row","The row has increased the two countries' distrust and threatens to polarise the global community.","China"
"https://www.bbc.com/news/world-asia-65370413","27 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/13E3E/production/_129507418_img_3117.jpg.webp","The paradise islands caught in the US-China crosshairs","The BBC travels to far-flung Philippine islands that find themselves caught in a US-China flashpoint.","Asia"
"https://www.bbc.com/news/world-europe-54705617","27 Oct 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/F1B6/production/_115087816_mediaitem115087815.jpg.webp","Turkish lira sinks amid Erdogan fury with allies","The lira hits a record low against the dollar amid jitters over Turkish regional ambitions.","Europe"
"https://www.bbc.com/news/world-europe-59730522","20 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/E560/production/_122302785_072678431.jpg.webp","What is Vladimir Putin planning?","The BBC's Steve Rosenberg looks at what might be on the Russian leader's mind amid growing tensions.","Europe"
"https://www.bbc.com/news/world-asia-62404697","3 Aug 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/CBA0/production/_126182125_p0cqqsrd.jpg.webp","Pelosi in Taiwan: Democracy a source of strength","The US speaker met with Taiwan's President Tsai Ing-wen in Taipei despite sharp warnings from China.","Asia"
"https://www.bbc.com/news/world-64891459","9 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/25C8/production/_128927690_capture.png.webp","What's the French word for bromance?","After years of tense UK-France relations, it's all smiles ahead of a key Paris summit on Friday.","World"
"https://www.bbc.com/news/world-asia-china-41924228","9 Nov 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/7D80/production/_98682123_trump_crop_getty.jpg.webp","Trump strikes warmer tone with China","The US president praises China on a visit to Beijing, with no reproaches over North Korea or trade.","China"
"https://www.bbc.com/sport/football/63533589","6 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/17F05/production/_127535089_63535242.jpg.webp","'Human rights are universal' - FAs respond to Fifa","Ten European football associations including England and Wales say ""human rights are universal and apply everywhere"" after Fifa asked nations competing at the Qatar World Cup to ""now focus on the football"".","Football"
"https://www.bbc.com/news/business-61652931","31 May 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/1913/production/_124991460_gettyimages-1240472726.jpg.webp","Russian gas firm to cut some supply to Shell","Shell says it will work to keep Europe supplied after Gazprom says it will cut flows to it and Orsted.","Business"
"https://www.bbc.com/news/business-63071930","23 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/149BA/production/_127001448_charcoal.jpg.webp","Why more Australians are giving up their pets","The cost of pet food has soared in Australia due to the pandemic and the Ukraine war.","Business"
"https://www.bbc.com/news/science-environment-50707138","9 Dec 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/16A35/production/_110052729_image-twotommy-heinrich-national-geographic-caption.jpg.webp","1.9 billion people rely on natural 'water towers'","A new study ranks the importance and vulnerability of high-mountain stores of water.","Science & Environment"
"https://www.bbc.com/news/world-asia-india-52672510","18 May 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/B62E/production/_112283664_gettyimages-1212971863.jpg.webp","India sees opportunity in anti-China backlash","Delhi is keen to exploit any shift in global investment flows prompted by the coronavirus crisis.","India"
"https://www.bbc.com/news/world-asia-65333139","22 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/0187/production/_129419300_bbc_sauna_82yearold.jpg.webp","Why South Koreans want the nuclear bomb","Support for building nuclear weapons is growing in the country as tensions with the North rise.","Asia"
"https://www.bbc.com/news/world-us-canada-54270739","24 Sep 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/691C/production/_114580962_gettyimages-1170523510.jpg.webp","The PowerPoint that sparked an international row","After three years, Huawei's chief financial officer has a US extradition request against her dropped.","US & Canada"
"https://www.bbc.com/news/science-environment-59744522","29 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/BA82/production/_122364774_gettyimages-12354187732.jpg.webp","Climate change: Storm clouds gather after COP26","Is the progress made in Glasgow in jeopardy from a rising tide of challenges in the year ahead?",""
"https://www.bbc.com/news/business-63071930","23 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/149BA/production/_127001448_charcoal.jpg.webp","Why more Australians are giving up their pets","The cost of pet food has soared in Australia due to the pandemic and the Ukraine war.","Business"
"https://www.bbc.com/news/world-europe-30197671","29 Nov 2014","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Will Moldova choose EU or Putin?","Moldova's general election takes on a geopolitical edge in the shadow of the crisis in neighbouring Ukraine.","Europe"
"https://www.bbc.com/news/world-54253408","22 Sep 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/F452/production/_114564526_trump-xi.jpg.webp","US-China tensions flare at UN General Assembly","President Trump blames China for the Covid-19 outbreak amid warnings of a Cold War between the two.","World"
"https://www.bbc.com/news/world-asia-42574423","5 Jan 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/347D/production/_99473431_mediaitem99473430.jpg.webp","Korea talks: Finally, a bit of optimism","Optimism over North Korean participation in the Winter Games may not last, writes Ankit Panda.","Asia"
"https://www.bbc.com/news/world-asia-17582138","3 Apr 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","N Korea, Burma top Asean agenda","Asean leaders are meeting in Cambodia, with North Korea's planned rocket launch, Burma's by-election and the South China Sea topping the summit agenda.","Asia"
"https://www.bbc.com/news/world-australia-56840299","22 Apr 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/B09F/production/_118151254_gettyimages-80854298.jpg.webp","Australia provokes China anger over scrapped deals","Beijing described the move to tear up the Belt and Road deals as ""unreasonable and provocative"".","Australia"
"https://www.bbc.com/news/world-middle-east-49699429","14 Sep 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/1806B/production/_108811489_mediaitem108811488.jpg.webp","Drone strikes set Saudi oil facilities ablaze","The fires are under control, state media say, as Yemen's Houthi group says it deployed the drones.","Middle East"
"https://www.bbc.com/news/world-us-canada-57421275","15 Jun 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/9032/production/_118941963_usrucompo.jpg.webp","What do young Americans admire about Russia?","Three young Americans and three young Russians spoke to the BBC about the other country.","US & Canada"
"https://www.bbc.com/news/business-53555771","27 Jul 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/C2B6/production/_113664894_goldreuters.jpg.webp","Gold hits record high as investor jitters spread","Investors flock to the traditional safe-haven amid US-China tensions and the Covid-19 pandemic.","Business"
"https://www.bbc.com/news/world-us-canada-66236989","19 Jul 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/1446B/production/_130415038_fab5a449379586e9c9050faa2f65d323716121370_0_3500_21681000x619.jpg.webp","What happens to US citizens detained in North Korea","Americans arrested in the communist state have included tourists, a teacher and a Christian missionary.","US & Canada"
"https://www.bbc.com/news/business-50047929","15 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/D205/production/_106356735_uktrade_getty.jpg.webp","World growth 'slowest since financial crisis'","The International Monetary Fund warns against ""policy mistakes"" such as tariffs and a no-deal Brexit.","Business"
"https://www.bbc.com/news/world-asia-india-59515741","6 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/140BC/production/_121980128_gettyimages-1236037539-594x594.jpg.webp","What Putin's India visit means for world politics","Russia and India ties are facing challenges from fast-changing geopolitics in Asia and beyond.","India"
"https://www.bbc.com/news/business-65098792","14 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/E43C/production/_129182485_bergrumrickard2-credit-mlarenergi.jpg.webp","The plan to make a giant hot water bottle underground","Hot water can be stored underground and the heat used when needed to keep buildings warm.","Business"
"https://www.bbc.com/news/world-asia-china-55333200","16 Dec 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/14DC2/production/_116124458_gettyimages-1195535834.jpg.webp","WHO to investigate Covid origins in China's Wuhan","Ten international scientists will travel next month to the city where the coronavirus first emerged.","China"
"https://www.bbc.com/news/world-asia-india-64781836","1 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F67C/production/_128800136_gettyimages-842384054.jpg.webp","Ukraine war casts shadow over India's G20 ambitions","Can India navigate tensions and secure any agreements as a divided G20 meets in Delhi?","India"
"https://www.bbc.com/news/world-europe-66525148","16 Aug 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/DF67/production/_130819175_mediaitem130819171.jpg.webp","Lithuania closes two Belarus border crossings","The closures come amid rising concern over the presence of Wagner mercenary fighters in Belarus.","Europe"
"https://www.bbc.com/news/world-us-canada-63797316","30 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/3003/production/_127819221_iranus.jpg.webp","Why Iran gave the US flowers in 1998 World Cup clash","Tensions were high again as Iran and the US headed towards their latest showdown at the World Cup.","US & Canada"
"https://www.bbc.com/news/business-60374581","14 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/F343/production/_118457226_marketsimage2_getty.jpg.webp","Stock markets hit by Ukraine invasion fears","Share prices fall across Europe, but losses are lower in the US amid hopes of a deal with Russia.","Business"
"https://www.bbc.com/news/world-asia-india-60857406","25 Mar 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/881E/production/_123864843_mediaitem123864024.jpg.webp","India's fabled neutrality under strain over Ukraine","Joe Biden says India has been ""somewhat shaky"" in its response to Putin's invasion of Ukraine.","India"
"https://www.bbc.com/news/uk-65946924","19 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F6CE/production/_130128136_page1.jpg.webp","'Britain's mortgage crisis' and 'guilty party'","DIGIONLY",""
"https://www.bbc.com/news/uk-politics-63641694","16 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/160AC/production/_127648209_04b7b99a49ccc58ddfbcfc8a322f87647f53bd00.jpg.webp","Sunak to meet Chinese President Xi at G20 summit","The prime minister will call for a ""frank and constructive relationship"" between the UK and China.","UK Politics"
"https://www.bbc.com/news/world-africa-65784030","2 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/7DEC/production/_129963223_3reuters.jpg.webp","Brics ministers call for rebalancing of global order","The talks attended by Russia in South Africa are clouded by allegations of war crimes in Ukraine.","Africa"
"https://www.bbc.com/news/technology-41836553","1 Nov 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/AD27/production/_98572344_bitcoin.jpg.webp","Bitcoin tops £5,000 in value","The price of Bitcoin has finally surpassed the £5,000 mark and set a new record.","Technology"
"https://www.bbc.com/news/business-63242050","13 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/8876/production/_127143943_gettyimages-1282868162.jpg.webp","Consumers urged to cut energy use this winter","Energy watchdog Ofgem will launch a campaign to cut consumption and ensure the UK has enough supplies.","Business"
"https://www.bbc.com/news/world-asia-66909240","27 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F6A8/production/_131244136_gettyimages-1647960365.jpg.webp","The election with India and China on the ballot","The Maldives presidential election will also decide who gets the advantage in the strategically located islands.","Asia"
"https://www.bbc.com/news/business-66436582","8 Aug 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/1444B/production/_130691038_whatsubject.jpg.webp","China exports see biggest drop for three years","Global demand for Chinese goods has fallen as the cost of living and rising interest rates bite.","Business"
"https://www.bbc.com/news/62803224","7 Sep 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/14AB/production/_126619250_raimondo.jpg.webp","US bars tech firms from building China factories","The plan - for the next for 10 years - comes amid pressure from business to reduce reliance on China.","Companies"
"https://www.bbc.com/news/business-44195218","22 May 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/3363/production/_101655131_gettyimages-526060151.jpg.webp","Fuel hikes threaten consumer spending","The cost of petrol and diesel is at the highest level for three-and-a-half years.","Business"
"https://www.bbc.com/news/business-60374581","14 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/F343/production/_118457226_marketsimage2_getty.jpg.webp","Stock markets hit by Ukraine invasion fears","Share prices fall across Europe, but losses are lower in the US amid hopes of a deal with Russia.","Business"
"https://www.bbc.com/news/uk-scotland-66038045","28 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/4684/production/_130225081_untitled.jpg.webp","Council tax rise plan and Hancock at Covid inquiry","Scottish families facing council tax increases and Matt Hancock's Covid inquiry evidence make the front pages.","Scotland"
"https://www.bbc.com/news/world-europe-60152007","28 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/3E5B/production/_123036951_gettyimages-1235149869.jpg.webp","Ukraine crisis: Putin's geopolitical jigsaw","Invasion or fear strategy: the Russian leader keeps everyone guessing on his real plans for Ukraine.","Europe"
"https://www.bbc.com/news/world-50974609","3 Jan 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/14FA7/production/_110372958_thegeopoliticsofenergytopimage.png.webp","How the end of oil could destabilise geopolitics","As the world moves from fossil fuels to renewables, political and economic dangers may lie ahead.","World"
"https://www.bbc.com/news/world-us-canada-60252837","5 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/14AD/production/_123139250_biden_getty.jpg.webp","What's at stake for Biden in Ukraine?","The US president's core foreign policy principle is being tested - and China will be watching closely.","US & Canada"
"https://www.bbc.com/news/world-54253408","22 Sep 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/F452/production/_114564526_trump-xi.jpg.webp","US-China tensions flare at UN General Assembly","President Trump blames China for the Covid-19 outbreak amid warnings of a Cold War between the two.","World"
"https://www.bbc.com/news/world-59646231","14 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/FA76/production/_122081146_gettyimages-1237158368.jpg.webp","Does the diplomatic boycott of Beijing 2022 matter?","The Winter Olympics have been hit by a flurry of protests from governments in the West.","World"
"https://www.bbc.com/news/world-middle-east-59035123","27 Oct 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/C62C/production/_121223705_mediaitem121218056.jpg.webp","Beirut violence fuels fears of return to civil war","A deadly flare-up shows how Lebanon's festering tensions could spiral into all-out conflict again.","Middle East"
"https://www.bbc.com/news/world-europe-59878710","6 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/80E8/production/_122600033_separatists.jpg.webp","EU looks for role in Russian row with West","Tensions flare over eastern Ukraine and European leaders fear being frozen out of US-Russia talks.","Europe"
"https://www.bbc.com/news/uk-wales-61587091","26 May 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/8909/production/_124918053_de27.jpg.webp","Welsh plant critical to microchip shortage - boss","IQE is in talks with the Welsh and UK governments over expanding its Newport factory.","Wales"
"https://www.bbc.com/news/world-asia-india-54655947","27 Oct 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/CF4C/production/_115086035_gettyimages-1229301156.jpg.webp","India and US sign crucial defence deal","Stronger India-US ties are aimed at countering China's influence in the region, experts say.","India"
