U.S. dollar falls to over one-year low after CPI data shows inflation slowing again in June,https://www.marketwatch.com/story/u-s-dollar-falls-to-over-one-year-low-after-cpi-data-shows-inflation-slowing-again-in-june-4d46f1c2?mod=search_headline,"Jul. 12, 2023 at 4:59 p.m. ET"
Dollar falls to two-week low as U.S. job market cools off in June,https://www.marketwatch.com/story/dollar-falls-as-u-s-job-market-cools-off-in-june-eddc96?mod=search_headline,"Jul. 7, 2023 at 1:28 p.m. ET"
Stocks Just Can’t Compete With Bonds Right Now,https://www.marketwatch.com/articles/stocks-bonds-markets-prices-yields-e9823e44?mod=search_headline,"Jun. 16, 2023 at 12:13 p.m. ET"
AI stocks are soaring but average investors aren’t yet rushing in,https://www.marketwatch.com/story/ai-bubble-retail-investors-arent-rushing-in-yet-c1a8a3ae?mod=search_headline,"May. 26, 2023 at 8:02 a.m. ET"
China’s reopening recovery is running out of steam and starting to worry financial markets,https://www.marketwatch.com/story/chinas-reopening-recovery-is-running-out-of-steam-and-starting-to-worry-financial-markets-d1531412?mod=search_headline,"May. 17, 2023 at 4:05 p.m. ET"
"A potential U.S. debt-ceiling suspension may present an upside risk for dollar, says BNP Paribas",https://www.marketwatch.com/story/a-potential-u-s-debt-ceiling-suspension-may-present-an-upside-risk-for-dollar-says-bnp-paribas-bd2ce493?mod=search_headline,"May. 16, 2023 at 9:44 a.m. ET"
"Coinbase stock rises as Q1 results beat, but company warns bank disruptions are rattling crypto",https://www.marketwatch.com/story/coinbase-stock-rises-as-q1-results-beat-but-company-warns-bank-disruptions-are-rattling-crypto-5beab6e8?mod=search_headline,"May. 5, 2023 at 7:46 a.m. ET"
"4 Ways to Reduce Dollar Exposure, According to UBS",https://www.marketwatch.com/articles/the-dollars-era-of-outperformance-is-ending-how-to-step-away-fffae76d?mod=search_headline,"Apr. 14, 2023 at 6:40 p.m. ET"
"How a decelerating U.S. economy could impact rest of world, putting spotlight on the dollar",https://www.marketwatch.com/story/how-a-decelerating-u-s-economy-could-impact-rest-of-world-putting-spotlight-on-the-dollar-23f9d168?mod=search_headline,"Apr. 12, 2023 at 4:09 p.m. ET"
"Dollar weakness on Fed rate revisions pushes pound back above $1.25, euro near $1.10",https://www.marketwatch.com/story/dollar-weakness-on-fed-rate-revisions-pushes-pound-back-above-1-25-euro-near-1-10-b726422e?mod=search_headline,"Apr. 4, 2023 at 8:38 a.m. ET"
Jay Powell is not your friend. Here’s how to trade that.,https://www.marketwatch.com/story/jay-powell-is-not-your-friend-heres-how-to-trade-that-e68ce3e8?mod=search_headline,"Mar. 24, 2023 at 8:24 a.m. ET"
Big banks got hammered on Thursday — but Goldman says there’s opportunity lurking,https://www.marketwatch.com/story/big-banks-got-hammered-on-thursday-but-goldman-says-theres-opportunity-lurking-f8afc8a2?mod=search_headline,"Mar. 10, 2023 at 8:44 a.m. ET"
The U.S. dollar bounces to 2023 high as Fed’s Powell signals higher rates,https://www.marketwatch.com/story/the-u-s-dollar-bounces-to-2023-high-as-feds-powell-signals-higher-rates-3507f062?mod=search_headline,"Mar. 8, 2023 at 4:08 p.m. ET"
Emerging Market Debt Looks Tempting Again,https://www.marketwatch.com/articles/emerging-markets-debt-brazil-poland-add59242?mod=search_headline,"Feb. 17, 2023 at 8:35 a.m. ET"
How the U.S. dollar could put this stock-market rally to a big test,https://www.marketwatch.com/story/why-the-2023-stock-market-rally-may-depend-on-further-u-s-dollar-weakness-11675549559?mod=search_headline,"Feb. 6, 2023 at 4:27 p.m. ET"
"‘Please have some fixed income’: Why ETF investors poured capital into bonds, international stocks in January",https://www.marketwatch.com/story/please-have-some-fixed-income-why-etf-investors-poured-capital-into-bonds-international-stocks-in-january-11675374742?mod=search_headline,"Feb. 2, 2023 at 4:52 p.m. ET"
"Gold futures settle lower and move higher after Fed rate hike, Powell comments",https://www.marketwatch.com/story/gold-futures-flat-as-traders-await-fed-decision-11675259058?mod=search_headline,"Feb. 1, 2023 at 3:09 p.m. ET"
Emerging Market Debt Is Hot. Further Gains Could Be Harder to Find.,https://www.marketwatch.com/articles/emerging-market-debt-is-hot-further-gains-could-be-harder-to-find-51674845240?mod=search_headline,"Jan. 28, 2023 at 3:30 a.m. ET"
The Bank of Canada hit the pause button on interest rate hikes. Why FX traders think the Fed will follow suit.,https://www.marketwatch.com/story/the-bank-of-canada-hit-the-pause-button-on-interest-rate-hikes-will-the-fed-follow-suit-11674677869?mod=search_headline,"Jan. 25, 2023 at 4:21 p.m. ET"
One of Wall Street’s biggest bulls last year says he’s learned his lesson and isn’t chasing stocks right now,https://www.marketwatch.com/story/one-of-wall-streets-biggest-bulls-on-2022-says-hes-learned-his-lesson-and-isnt-chasing-stocks-right-now-11674041915?mod=search_headline,"Jan. 18, 2023 at 8:36 a.m. ET"
Why the Bank of Japan is the ‘hottest story in town’ for traders,https://www.marketwatch.com/story/why-a-soaring-japanese-yen-is-the-hottest-story-in-town-as-u-s-dollar-reels-11673633057?mod=search_headline,"Jan. 16, 2023 at 5:40 p.m. ET"
60/40 portfolio — dead or alive?,https://www.marketwatch.com/story/60-40-portfolio-dead-or-alive-11673385267?mod=search_headline,"Jan. 11, 2023 at 12:39 p.m. ET"
Bitcoin Is Rising. But Crypto’s Wild Ride Isn’t Over.,https://www.marketwatch.com/articles/bitcoin-ethereum-price-crypto-markets-today-51673433827?mod=search_headline,"Jan. 11, 2023 at 8:03 a.m. ET"
Don’t Give Up on the 60/40 Portfolio. How to Rebuild It.,https://www.marketwatch.com/articles/60-40-portfolio-stocks-bonds-51672943549?mod=search_headline,"Jan. 10, 2023 at 10:27 a.m. ET"
"What China’s reopening means for markets, according to Goldman Sachs",https://www.marketwatch.com/story/what-chinas-reopening-means-for-markets-according-to-goldman-sachs-11673034980?mod=search_headline,"Jan. 7, 2023 at 8:53 a.m. ET"
The biggest — and maybe the best — financial resolution for 2023,https://www.marketwatch.com/story/the-biggest-and-maybe-the-best-financial-resolution-for-2023-11672426341?mod=search_headline,"Dec. 31, 2022 at 9:19 a.m. ET"
"If You Own Bonds, Consider Tax-Loss Harvesting This Year",https://www.marketwatch.com/articles/bonds-tax-loss-harvesting-51671829408?mod=search_headline,"Dec. 26, 2022 at 10:23 a.m. ET"
"Coinbase plunges 86% in 2022, amid FTX-inspired slump. But one analyst says ‘you have to have a multiyear time frame.’",https://www.marketwatch.com/story/coinbase-plunges-86-in-2022-amid-ftx-inspired-slump-but-one-analyst-says-you-have-to-have-a-multiyear-time-frame-11671736667?mod=search_headline,"Dec. 22, 2022 at 2:17 p.m. ET"
Why the Bank of Japan’s surprise policy twist rattled global markets,https://www.marketwatch.com/story/why-the-bank-of-japans-surprise-policy-twist-is-rattling-global-markets-11671544276?mod=search_headline,"Dec. 20, 2022 at 4:51 p.m. ET"
Is bitcoin still a good buy in 2023 after Sam Bankman-Fried’s FTX scandal?,https://www.marketwatch.com/story/is-bitcoin-still-a-good-buy-in-2023-after-sam-bankman-frieds-ftx-scandal-11671140002?mod=search_headline,"Dec. 16, 2022 at 2:22 p.m. ET"
"Oil has crashed more than 40% from its peak. Here’s how, and why, one trader is getting back in.",https://www.marketwatch.com/story/oil-has-crashed-more-than-40-from-its-peak-heres-how-and-why-one-trader-is-getting-back-in-11670931602?mod=search_headline,"Dec. 13, 2022 at 8:50 a.m. ET"
"The Fed pivot will be good for gold in 2023, says Bank of America",https://www.marketwatch.com/story/the-fed-pivot-will-be-good-for-gold-in-2023-says-bank-of-america-11669982228?mod=search_headline,"Dec. 2, 2022 at 8:55 a.m. ET"
Take advantage of this sweet spot in the bond market now to bolster your portfolio,https://www.marketwatch.com/story/take-advantage-of-this-sweet-spot-in-the-bond-market-now-to-bolster-your-portfolio-11666799329?mod=search_headline,"Nov. 5, 2022 at 10:05 a.m. ET"
U.S. dollar rally takes a breather as currency slumps versus major rivals,https://www.marketwatch.com/story/u-s-dollar-rally-takes-a-breather-as-currency-slumps-versus-major-rivals-11666788456?mod=search_headline,"Oct. 26, 2022 at 8:47 a.m. ET"
The Treasury Market Could Seize Up. That Could Be Disastrous for Everyone.,https://www.marketwatch.com/articles/treasury-market-liquidity-bond-market-yellen-51666378531?mod=search_headline,"Oct. 24, 2022 at 8:49 a.m. ET"
Soaring U.S. dollar spikes above key 150 yen level as Japanese currency slides to 32-year low,https://www.marketwatch.com/story/u-s-dollar-briefly-fetches-over-150-yen-as-japanese-currency-slides-to-32-year-low-11666269156?mod=search_headline,"Oct. 20, 2022 at 9:35 a.m. ET"
Will bitcoin continue to outperform stocks for rest of the year?,https://www.marketwatch.com/story/will-bitcoin-continue-to-outperform-stocks-for-rest-of-the-year-11665690606?mod=search_headline,"Oct. 13, 2022 at 3:50 p.m. ET"
"U.S. stocks finish choppy session with losses, snap 2-day winning streak as investors assess positive economic data",https://www.marketwatch.com/story/u-s-stock-futures-weaken-after-best-start-to-a-quarter-since-1938-11664961364?mod=search_headline,"Oct. 5, 2022 at 4:32 p.m. ET"
The stock market is surging as the U.S. dollar retreats. It’s all about bonds.,https://www.marketwatch.com/story/the-stock-market-is-surging-as-the-u-s-dollar-retreats-its-all-about-bonds-11664914842?mod=search_headline,"Oct. 4, 2022 at 4:20 p.m. ET"
A rampaging U.S. dollar just booked its strongest quarter in at least 7 years as investors search for safety,https://www.marketwatch.com/story/a-rampaging-u-s-dollar-just-booked-its-strongest-quarter-in-at-least-7-years-as-investors-search-for-safety-11664573502?mod=search_headline,"Oct. 3, 2022 at 7:22 a.m. ET"
"Citi just lowered its S&P 500 price target. Here’s how likely it finds a severe recession, and what it expects from corporate earnings",https://www.marketwatch.com/story/citi-just-lowered-its-s-p-500-price-target-heres-how-likely-it-finds-a-severe-recession-and-what-it-expects-from-corporate-earnings-11664793685?mod=search_headline,"Oct. 3, 2022 at 6:41 a.m. ET"
"Gold ends higher, a day after tumbling to more than 2 year low",https://www.marketwatch.com/story/gold-bounces-after-tumbling-to-more-than-2-year-low-11664281634?mod=search_headline,"Sep. 27, 2022 at 2:00 p.m. ET"
"British Pound, Stocks, and Bonds Tumble as U.K. Tax Cuts Spook Investors",https://www.marketwatch.com/articles/dollar-strength-euro-pound-yen-51663922410?mod=search_headline,"Sep. 23, 2022 at 7:53 a.m. ET"
Pound and euro slump as dollar index surges to highest since mid 2002,https://www.marketwatch.com/story/pound-and-euro-slump-as-dollar-index-surges-to-highest-since-mid-2002-11663931131?mod=search_headline,"Sep. 23, 2022 at 7:38 a.m. ET"
Asian markets slip lower following last week’s broad decline on Wall Street,https://www.marketwatch.com/story/asian-markets-slip-lower-following-last-weeks-broad-decline-on-wall-street-01663559247?mod=search_headline,"Sep. 18, 2022 at 11:47 p.m. ET"
British pound below $1.14 for the first time in 37 years as the U.S dollar’s rally continues,https://www.marketwatch.com/story/british-pound-below-1-14-for-the-first-time-in-37-years-as-the-u-s-dollars-rally-continues-11663320224?mod=search_headline,"Sep. 16, 2022 at 5:24 a.m. ET"
Dollar rally sees China’s currency fall through key threshold,https://www.marketwatch.com/story/dollar-rally-sees-chinas-currency-fall-through-key-threshold-11663271549?mod=search_headline,"Sep. 15, 2022 at 3:52 p.m. ET"
"Investors face ‘poor macro backdrop, limited choices.’ Here’s what Barclays says they should do now.",https://www.marketwatch.com/story/investors-face-poor-macro-backdrop-limited-choices-heres-what-barclays-says-they-should-do-now-11663251369?mod=search_headline,"Sep. 15, 2022 at 10:16 a.m. ET"
"Higher interest rates could help this stock that has fallen nearly 70% this year, analyst says",https://www.marketwatch.com/story/higher-interest-rates-could-help-this-stock-that-has-fallen-nearly-70-this-year-analyst-says-11663184297?mod=search_headline,"Sep. 14, 2022 at 4:42 p.m. ET"
"With market losses mounting, this is ‘the most important thing’ a long-term investor can do, says Bankrate’s senior economic analyst",https://www.marketwatch.com/picks/with-market-losses-mounting-this-is-the-most-important-thing-a-long-term-investor-can-do-says-bankrates-senior-economic-analyst-01663096284?mod=search_headline,"Sep. 14, 2022 at 9:49 a.m. ET"
"Parent of crypto ETF provider 21Shares secures $25 million in funding, valuing it at $2 billion",https://www.marketwatch.com/story/marshall-wace-leads-funding-round-for-21-co-amid-crypto-winter-valuing-company-at-2-billion-11662487619?mod=search_headline,"Sep. 6, 2022 at 2:52 p.m. ET"
Emerging Market Bonds May Be Buying Opportunity,https://www.marketwatch.com/articles/emerging-markets-bonds-buying-opportunity-51662098403?mod=search_headline,"Sep. 2, 2022 at 5:23 p.m. ET"
Why an epic U.S. dollar rally could be a ‘wrecking ball’ for financial markets,https://www.marketwatch.com/story/why-an-epic-u-s-dollar-rally-could-be-a-wrecking-ball-for-financial-markets-11662057375?mod=search_headline,"Sep. 1, 2022 at 3:31 p.m. ET"
"Once offering the worst return on Wall Street, cash is now looking like the best asset to own, says Morgan Stanley",https://www.marketwatch.com/story/once-offering-the-worst-return-on-wall-street-cash-is-now-looking-like-the-best-asset-to-own-says-morgan-stanley-11661165743?mod=search_headline,"Aug. 22, 2022 at 10:00 a.m. ET"
A weaker U.S. dollar helped lift the stock market — but the greenback’s peak may still be ahead,https://www.marketwatch.com/story/a-weaker-u-s-dollar-helped-lift-the-stock-market-but-the-greenbacks-peak-may-still-be-ahead-11660331924?mod=search_headline,"Aug. 13, 2022 at 12:04 p.m. ET"
"The Surging Dollar Means Trouble, and Bargains, in Emerging Markets",https://www.marketwatch.com/articles/usd-dollar-trouble-bargains-emerging-markets-51658779780?mod=search_headline,"Jul. 26, 2022 at 8:48 a.m. ET"
Here’s why you should buy junk bonds now: a compelling dividend yield and the potential for big gains,https://www.marketwatch.com/story/junk-bonds-arent-as-junky-as-investors-think-which-makes-them-a-good-contrarian-buy-11658246210?mod=search_headline,"Jul. 23, 2022 at 9:50 a.m. ET"
Why a Strong Dollar Is Bad News for Visa and PayPal,https://www.marketwatch.com/articles/mastercard-visa-stock-strong-dollar-51658337947?mod=search_headline,"Jul. 20, 2022 at 5:48 p.m. ET"
4 Places That Could Be Trouble if the Economy Goes South,https://www.marketwatch.com/articles/economy-recession-areas-china-emerging-markets-loans-51658268258?mod=search_headline,"Jul. 20, 2022 at 8:40 a.m. ET"
"The Dow Turned Red, Goldman Gained — and What Else Happened in the Stock Market Today",https://www.marketwatch.com/articles/stock-market-today-51658133044?mod=search_headline,"Jul. 18, 2022 at 7:24 p.m. ET"
The U.S. dollar hasn’t been this strong against the euro in 20 years. Here’s what happened next.,https://www.marketwatch.com/story/the-u-s-dollar-hasnt-been-this-strong-in-20-years-heres-what-happened-next-11657879243?mod=search_headline,"Jul. 15, 2022 at 12:30 p.m. ET"
Euro slips closer to parity as Goldman warns the ECB could respond more ‘forcefully’ to a weak currency’,https://www.marketwatch.com/story/euro-slips-closer-to-parity-as-goldman-warns-the-ecb-could-respond-more-forcefully-to-a-weak-currency-11657611931?mod=search_headline,"Jul. 12, 2022 at 7:29 a.m. ET"
"The Dow Drops, the Nasdaq Gains—and How to Make Sense of a Topsy-Turvy Stock Market",https://www.marketwatch.com/articles/stock-market-today-51657011470?mod=search_headline,"Jul. 5, 2022 at 4:33 p.m. ET"
Euro Dives to a 20-Year Low Against the Dollar. Blame Russia and the ECB.,https://www.marketwatch.com/articles/euro-falls-dollar-russia-natural-gas-51657037188?mod=search_headline,"Jul. 5, 2022 at 12:08 p.m. ET"
What the dollar’s historic surge means for markets as stocks and bonds wrap up a brutal first half,https://www.marketwatch.com/story/the-u-s-dollar-kicked-off-2022-with-a-6-month-rampage-what-that-means-for-markets-in-the-2nd-half-11656539616?mod=search_headline,"Jun. 30, 2022 at 8:01 a.m. ET"
"Bitcoin Bounces Back Above $21,000 to Lead Cryptos Higher",https://www.marketwatch.com/articles/bitcoin-ethereum-avalanche-prices-crypto-today-51655799587?mod=search_headline,"Jun. 21, 2022 at 8:12 a.m. ET"
Bitcoin Finally Breaks. Celsius Is Another Hit to Crypto’s Future.,https://www.marketwatch.com/articles/bitcoin-ethereum-cryptocurrency-price-celsius-fed-51655106836?mod=search_headline,"Jun. 13, 2022 at 7:56 a.m. ET"
"Bitcoin’s ‘decoupling’ from stocks? Here’s why it will, or will not happen",https://www.marketwatch.com/story/bitcoins-decoupling-from-stocks-heres-why-it-will-or-will-not-happen-11654194543?mod=search_headline,"Jun. 2, 2022 at 2:29 p.m. ET"
Wall Street has an expiration date for the dollar’s epic rally,https://www.marketwatch.com/story/wall-street-has-an-expiration-date-for-the-dollars-epic-rally-11654107971?mod=search_headline,"Jun. 2, 2022 at 7:16 a.m. ET"
"Crypto’s Future Is Even More Exciting, and Maybe More Volatile, Than Its Present",https://www.marketwatch.com/articles/bitcoin-crypto-blockchain-investing-51653676116?mod=search_headline,"May. 31, 2022 at 8:37 a.m. ET"
These money and investing tips are tools to help fix your broken portfolio,https://www.marketwatch.com/story/these-money-and-investing-tips-are-tools-to-help-fix-your-broken-portfolio-11653801663?mod=search_headline,"May. 29, 2022 at 8:18 a.m. ET"
"‘Not the decoupling we wanted,’ crypto investor says as bitcoin slumps, stocks rise. Can digital assets make a comeback in 2022?",https://www.marketwatch.com/story/crypto-in-2022-is-there-any-hope-of-a-comeback-11653515837?mod=search_headline,"May. 26, 2022 at 4:02 p.m. ET"
Web3 Was Supposed to Save the Internet. It Has a Long Way to Go.,https://www.marketwatch.com/articles/web3-crypto-coins-startups-51653531787?mod=search_headline,"May. 26, 2022 at 8:58 a.m. ET"
Bitcoin Is Rising and Crushing Stocks. Crypto Traders Are Still Preparing for the Worst.,https://www.marketwatch.com/articles/bitcoin-rising-crypto-traders-preparing-for-worst-51653050405?mod=search_headline,"May. 20, 2022 at 8:41 a.m. ET"
S&P 500 earnings are another potential `shock’ awaiting financial markets trying to shake off stagflation fears: economist,https://www.marketwatch.com/story/s-p-500-earnings-are-another-potential-shock-awaiting-financial-markets-trying-to-shake-off-stagflation-fears-economist-11652988753?mod=search_headline,"May. 19, 2022 at 4:15 p.m. ET"
